before_prompt,after_prompt,move,after_player,after_win_proba,before_player,before_win_proba,commentary
"FEN: 4r1k1/1b4b1/pp2p1Q1/3p4/n1rN4/5NB1/6PP/5R1K b - - 0 32
[Black]: 2.7% cp:-717 Rf8 Nxe6 Rf7 Neg5 Rf6 Qh7+ Kf8 Ne6+ Ke7 Nxg7 Rg4 Re1+ Re4 (Depth: 15) 
 [Black]: 0.5% cp:-1072 Rc1 Qxe8+ Kh7 Rxc1 e5 Ng5+ Kh6 Qe6+ Kh5 Ndf3 d4 Qf7+ Kg4 (Depth: 15) 
 [Black]: 0.0% cp:-inf Rxd4 Ng5 Rf4 Qxe8+ Bf8 Rxf4 Kg7 Qxf8+ Kg6 Rf6+ Kxg5 Qh6+ Kg4 Qg6# (Depth: 15) 
 ","FEN: 4r1k1/1b4b1/pp2p1Q1/2np4/2rN4/5NB1/6PP/5R1K w - - 1 33
[White]: 100.0% cp:inf Ng5 Rf8 Qh7# (Depth: 15) 
 [White]: 100.0% cp:inf Be5 Re7 Ng5 Rf7 Qxf7+ Kh8 Qxg7# (Depth: 15) 
 [White]: 100.0% cp:inf Qxe8+ Kh7 Qh5+ Kg8 Ng5 Bf6 Qf7+ Kh8 Qh7# (Depth: 15) 
 ",Nc5,White,100.0,Black,2.6988107463497855,
"FEN: 4r1k1/1b4b1/pp2p1Q1/2np4/2rN4/5NB1/6PP/5R1K w - - 1 33
[White]: 100.0% cp:inf Ng5 Rf8 Qh7# (Depth: 15) 
 [White]: 100.0% cp:inf Be5 Re7 Ng5 Rf7 Qxf7+ Kh8 Qxg7# (Depth: 15) 
 [White]: 100.0% cp:inf Qxe8+ Kh7 Qh5+ Kg8 Ng5 Bf6 Qf7+ Kh8 Qh7# (Depth: 15) 
 ","FEN: 4r1k1/1b4b1/pp2p1Q1/2npB3/2rN4/5N2/6PP/5R1K b - - 2 33
[Black]: 0.0% cp:-inf Re7 Ng5 Rf7 Qxf7+ Kh8 Qxg7# (Depth: 15) 
 [Black]: 0.0% cp:-inf a5 Qxg7# (Depth: 15) 
 [Black]: 0.0% cp:-inf b5 Qxg7# (Depth: 15) 
 ",Be5,Black,0.0,White,100.0,
"FEN: rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1
[Black]: 46.1% cp:-31 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 d4 exd4 e5 Ng4 Re1 O-O (Depth: 15) 
 [Black]: 46.0% cp:-32 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Be2 e5 Nb3 Be7 Be3 O-O Qd2 (Depth: 15) 
 [Black]: 45.0% cp:-40 e6 d4 d5 Nc3 Nf6 Bg5 h6 Bxf6 Qxf6 exd5 Bb4 dxe6 Bxe6 Nf3 (Depth: 15) 
 ","FEN: rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2
[White]: 54.7% cp:38 c4 d5 cxd5 cxd5 exd5 Nf6 Bb5+ Nbd7 d4 g6 Nc3 Bg7 d6 exd6 Bg5 O-O Nge2 Nb6 (Depth: 15) 
 [White]: 54.7% cp:38 Nf3 d5 Nc3 dxe4 Nxe4 Nf6 Bd3 g6 O-O Bg7 Nxf6+ Bxf6 Re1 O-O Bc4 (Depth: 15) 
 [White]: 53.7% cp:30 d4 d5 e5 Bf5 Nf3 e6 c4 Bb4+ Nc3 Ba5 Bd3 Ne7 c5 Nd7 Bxf5 Nxf5 O-O O-O (Depth: 15) 
 ",c6,White,54.73576181430893,Black,46.132739479349205,
"FEN: rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2
[White]: 54.7% cp:38 c4 d5 cxd5 cxd5 exd5 Nf6 Bb5+ Nbd7 d4 g6 Nc3 Bg7 d6 exd6 Bg5 O-O Nge2 Nb6 (Depth: 15) 
 [White]: 54.7% cp:38 Nf3 d5 Nc3 dxe4 Nxe4 Nf6 Bd3 g6 O-O Bg7 Nxf6+ Bxf6 Re1 O-O Bc4 (Depth: 15) 
 [White]: 53.7% cp:30 d4 d5 e5 Bf5 Nf3 e6 c4 Bb4+ Nc3 Ba5 Bd3 Ne7 c5 Nd7 Bxf5 Nxf5 O-O O-O (Depth: 15) 
 ","FEN: rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2
[Black]: 46.4% cp:-29 d5 e5 Bf5 c4 e6 Nc3 Ne7 Nf3 h6 Bd2 Nd7 h4 dxc4 Bxc4 Nd5 Nxd5 cxd5 (Depth: 15) 
 [Black]: 41.0% cp:-73 d6 Nf3 Nd7 e5 dxe5 dxe5 e6 Nc3 Qc7 Bf4 Ne7 Bg3 Qa5 Qd2 Nd5 Ne4 Qxd2+ Nfxd2 (Depth: 15) 
 [Black]: 40.1% cp:-80 g6 c4 d6 Nf3 Nf6 Nc3 Bg7 h3 O-O Be3 Na6 Be2 e5 d5 Nh5 O-O Nf4 (Depth: 15) 
 ",d4,Black,46.381337976820525,White,54.73576181430893,
"FEN: rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2
[Black]: 46.4% cp:-29 d5 e5 Bf5 c4 e6 Nc3 Ne7 Nf3 h6 Bd2 Nd7 h4 dxc4 Bxc4 Nd5 Nxd5 cxd5 (Depth: 15) 
 [Black]: 41.0% cp:-73 d6 Nf3 Nd7 e5 dxe5 dxe5 e6 Nc3 Qc7 Bf4 Ne7 Bg3 Qa5 Qd2 Nd5 Ne4 Qxd2+ Nfxd2 (Depth: 15) 
 [Black]: 40.1% cp:-80 g6 c4 d6 Nf3 Nf6 Nc3 Bg7 h3 O-O Be3 Na6 Be2 e5 d5 Nh5 O-O Nf4 (Depth: 15) 
 ","FEN: rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3
[White]: 54.5% cp:36 e5 Bf5 g4 Bg6 Ne2 e6 h4 h6 Nf4 Bh7 Bd3 c5 Bxh7 Rxh7 Qd3 (Depth: 15) 
 [White]: 54.4% cp:35 Nc3 dxe4 Nxe4 Nf6 Nxf6+ exf6 c3 Bd6 Bd3 O-O Ne2 c5 dxc5 (Depth: 15) 
 [White]: 54.2% cp:34 Nd2 dxe4 Nxe4 Bf5 Ng3 Bg6 Nh3 Qc7 Bf4 Qb6 Bd3 Nf6 O-O e6 Ng5 (Depth: 15) 
 ",d5,White,54.487889237358004,Black,46.381337976820525,
"FEN: rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3
[White]: 54.5% cp:36 e5 Bf5 g4 Bg6 Ne2 e6 h4 h6 Nf4 Bh7 Bd3 c5 Bxh7 Rxh7 Qd3 (Depth: 15) 
 [White]: 54.4% cp:35 Nc3 dxe4 Nxe4 Nf6 Nxf6+ exf6 c3 Bd6 Bd3 O-O Ne2 c5 dxc5 (Depth: 15) 
 [White]: 54.2% cp:34 Nd2 dxe4 Nxe4 Bf5 Ng3 Bg6 Nh3 Qc7 Bf4 Qb6 Bd3 Nf6 O-O e6 Ng5 (Depth: 15) 
 ","FEN: rnbqkbnr/pp2pppp/2p5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3
[Black]: 44.9% cp:-41 Bf5 h4 h5 Bd3 Bxd3 Qxd3 e6 Nf3 Qb6 O-O Qa6 Qc3 Ne7 Bg5 Nf5 Nbd2 (Depth: 15) 
 [Black]: 44.2% cp:-47 c5 Nf3 cxd4 Nxd4 Nc6 Nxc6 bxc6 Bd3 e6 O-O Ne7 Nd2 Ng6 Nf3 Be7 c3 O-O (Depth: 15) 
 [Black]: 40.7% cp:-75 Qb6 Nc3 Bf5 g4 Bd7 Na4 Qc7 Bf4 e6 Qd2 c5 Nxc5 Bxc5 dxc5 Qxc5 (Depth: 15) 
 ",e5,Black,44.892873069265804,White,54.487889237358004,
"FEN: rnbqkbnr/pp2pppp/2p5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3
[Black]: 44.9% cp:-41 Bf5 h4 h5 Bd3 Bxd3 Qxd3 e6 Nf3 Qb6 O-O Qa6 Qc3 Ne7 Bg5 Nf5 Nbd2 (Depth: 15) 
 [Black]: 44.2% cp:-47 c5 Nf3 cxd4 Nxd4 Nc6 Nxc6 bxc6 Bd3 e6 O-O Ne7 Nd2 Ng6 Nf3 Be7 c3 O-O (Depth: 15) 
 [Black]: 40.7% cp:-75 Qb6 Nc3 Bf5 g4 Bd7 Na4 Qc7 Bf4 e6 Qd2 c5 Nxc5 Bxc5 dxc5 Qxc5 (Depth: 15) 
 ","FEN: rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4
[White]: 55.6% cp:45 Nf3 e6 Be2 c5 Be3 Qb6 Nc3 c4 Rb1 Bb4 O-O Bxc3 bxc3 Qc6 Nh4 (Depth: 15) 
 [White]: 55.0% cp:40 Be2 e6 Nf3 c5 Be3 Qb6 Nc3 c4 Rb1 Bb4 O-O Bxc3 bxc3 Qc6 Nh4 Be4 f3 Bg6 (Depth: 15) 
 [White]: 54.2% cp:34 c3 e6 Nf3 c5 Be2 Nc6 O-O Bg4 Be3 cxd4 Nxd4 Bxe2 Qxe2 Nxd4 cxd4 (Depth: 15) 
 ",Bf5,White,55.601389054462,Black,44.892873069265804,
"FEN: rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4
[White]: 55.6% cp:45 Nf3 e6 Be2 c5 Be3 Qb6 Nc3 c4 Rb1 Bb4 O-O Bxc3 bxc3 Qc6 Nh4 (Depth: 15) 
 [White]: 55.0% cp:40 Be2 e6 Nf3 c5 Be3 Qb6 Nc3 c4 Rb1 Bb4 O-O Bxc3 bxc3 Qc6 Nh4 Be4 f3 Bg6 (Depth: 15) 
 [White]: 54.2% cp:34 c3 e6 Nf3 c5 Be2 Nc6 O-O Bg4 Be3 cxd4 Nxd4 Bxe2 Qxe2 Nxd4 cxd4 (Depth: 15) 
 ","FEN: rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 2 4
[Black]: 43.9% cp:-49 e6 Be2 Nd7 O-O Ne7 b3 Bg6 c4 Nf5 cxd5 cxd5 Nc3 (Depth: 15) 
 [Black]: 43.8% cp:-50 a6 c4 Nd7 cxd5 cxd5 Nh4 Bxb1 Rxb1 e6 Nf3 Bb4+ Bd2 Bxd2+ Qxd2 Ne7 Bd3 (Depth: 15) 
 [Black]: 42.1% cp:-64 h5 Be2 e6 O-O Nd7 h3 a5 c4 dxc4 Bxc4 Ne7 (Depth: 15) 
 ",Nf3,Black,43.90545496752838,White,55.601389054462,
"FEN: rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 2 4
[Black]: 43.9% cp:-49 e6 Be2 Nd7 O-O Ne7 b3 Bg6 c4 Nf5 cxd5 cxd5 Nc3 (Depth: 15) 
 [Black]: 43.8% cp:-50 a6 c4 Nd7 cxd5 cxd5 Nh4 Bxb1 Rxb1 e6 Nf3 Bb4+ Bd2 Bxd2+ Qxd2 Ne7 Bd3 (Depth: 15) 
 [Black]: 42.1% cp:-64 h5 Be2 e6 O-O Nd7 h3 a5 c4 dxc4 Bxc4 Ne7 (Depth: 15) 
 ","FEN: rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5
[White]: 56.8% cp:55 Be2 Ne7 c3 h6 O-O (Depth: 15) 
 [White]: 53.4% cp:27 a4 c5 Be3 Nd7 c3 Ne7 dxc5 Nc6 b4 a5 Qb3 Ncxe5 Nxe5 Nxe5 Bb5+ Nc6 (Depth: 15) 
 [White]: 53.0% cp:24 c3 c5 Be2 Nc6 O-O Bg4 Be3 Nge7 Nh4 Bxe2 Qxe2 Qd7 dxc5 Nxe5 (Depth: 15) 
 ",e6,White,56.83199834782481,Black,43.90545496752838,
"FEN: rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5
[White]: 56.8% cp:55 Be2 Ne7 c3 h6 O-O (Depth: 15) 
 [White]: 53.4% cp:27 a4 c5 Be3 Nd7 c3 Ne7 dxc5 Nc6 b4 a5 Qb3 Ncxe5 Nxe5 Nxe5 Bb5+ Nc6 (Depth: 15) 
 [White]: 53.0% cp:24 c3 c5 Be2 Nc6 O-O Bg4 Be3 Nge7 Nh4 Bxe2 Qxe2 Qd7 dxc5 Nxe5 (Depth: 15) 
 ","FEN: rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/5N2/PPP1BPPP/RNBQK2R b KQkq - 1 5
[Black]: 44.3% cp:-46 c5 Be3 cxd4 Nxd4 Ne7 c4 Nbc6 Qa4 a6 Nc3 dxc4 O-O-O Qa5 Nxf5 Nxf5 Qxa5 Nxa5 Bb6 Nc6 g4 (Depth: 15) 
 [Black]: 44.0% cp:-48 Nd7 O-O a6 Nbd2 h6 c3 Ne7 Nb3 Qb6 a4 a5 Ne1 Bh7 (Depth: 15) 
 [Black]: 43.9% cp:-49 a6 O-O c5 Be3 cxd4 Nxd4 Ne7 g4 Be4 f3 Bg6 f4 h5 f5 hxg4 fxe6 Nbc6 Nc3 Nxe5 Bxg4 (Depth: 15) 
 ",Be2,Black,44.27521454014444,White,56.83199834782481,
"FEN: rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/5N2/PPP1BPPP/RNBQK2R b KQkq - 1 5
[Black]: 44.3% cp:-46 c5 Be3 cxd4 Nxd4 Ne7 c4 Nbc6 Qa4 a6 Nc3 dxc4 O-O-O Qa5 Nxf5 Nxf5 Qxa5 Nxa5 Bb6 Nc6 g4 (Depth: 15) 
 [Black]: 44.0% cp:-48 Nd7 O-O a6 Nbd2 h6 c3 Ne7 Nb3 Qb6 a4 a5 Ne1 Bh7 (Depth: 15) 
 [Black]: 43.9% cp:-49 a6 O-O c5 Be3 cxd4 Nxd4 Ne7 g4 Be4 f3 Bg6 f4 h5 f5 hxg4 fxe6 Nbc6 Nc3 Nxe5 Bxg4 (Depth: 15) 
 ","FEN: rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/5N2/PPP1BPPP/RNBQK2R w KQkq - 0 6
[White]: 56.3% cp:51 Be3 cxd4 Nxd4 Ne7 c4 Nbc6 Qa4 a6 Nc3 dxc4 O-O-O Qa5 Nxf5 Nxf5 Qxa5 Nxa5 Bb6 Nc6 (Depth: 15) 
 [White]: 54.1% cp:33 O-O Nc6 c3 Bg4 Nbd2 cxd4 cxd4 Bh5 h3 Qb6 Nb3 a5 Be3 a4 Nc5 Bxf3 Bxf3 Bxc5 dxc5 (Depth: 15) 
 [White]: 53.9% cp:31 c3 Bg4 Nbd2 Nc6 O-O cxd4 cxd4 Bh5 h3 Qb6 Nb3 a5 a4 (Depth: 15) 
 ",c5,White,56.340678626219365,Black,44.27521454014444,
"FEN: rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/5N2/PPP1BPPP/RNBQK2R w KQkq - 0 6
[White]: 56.3% cp:51 Be3 cxd4 Nxd4 Ne7 c4 Nbc6 Qa4 a6 Nc3 dxc4 O-O-O Qa5 Nxf5 Nxf5 Qxa5 Nxa5 Bb6 Nc6 (Depth: 15) 
 [White]: 54.1% cp:33 O-O Nc6 c3 Bg4 Nbd2 cxd4 cxd4 Bh5 h3 Qb6 Nb3 a5 Be3 a4 Nc5 Bxf3 Bxf3 Bxc5 dxc5 (Depth: 15) 
 [White]: 53.9% cp:31 c3 Bg4 Nbd2 Nc6 O-O cxd4 cxd4 Bh5 h3 Qb6 Nb3 a5 a4 (Depth: 15) 
 ","FEN: rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/4BN2/PPP1BPPP/RN1QK2R b KQkq - 1 6
[Black]: 46.3% cp:-30 Qb6 c4 Qxb2 Nbd2 Ne7 cxd5 Nxd5 Nc4 Qc2 Qxc2 Bxc2 dxc5 Nd7 Rc1 Ba4 Nd6+ Bxd6 cxd6 Nxe3 fxe3 (Depth: 15) 
 [Black]: 43.8% cp:-50 Ne7 dxc5 Nec6 c4 Nd7 cxd5 exd5 Nc3 Bxc5 Nxd5 Bxe3 Nxe3 Be6 Qa4 O-O O-O Ncxe5 Rad1 Nxf3+ Bxf3 (Depth: 15) 
 [Black]: 42.4% cp:-61 cxd4 Nxd4 Ne7 c4 dxc4 Nd2 Bd3 O-O Nbc6 Nxc4 Bxc4 Bxc4 Nxd4 Bxd4 (Depth: 15) 
 ",Be3,Black,46.257015465625045,White,56.340678626219365,
"FEN: rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/4BN2/PPP1BPPP/RN1QK2R b KQkq - 1 6
[Black]: 46.3% cp:-30 Qb6 c4 Qxb2 Nbd2 Ne7 cxd5 Nxd5 Nc4 Qc2 Qxc2 Bxc2 dxc5 Nd7 Rc1 Ba4 Nd6+ Bxd6 cxd6 Nxe3 fxe3 (Depth: 15) 
 [Black]: 43.8% cp:-50 Ne7 dxc5 Nec6 c4 Nd7 cxd5 exd5 Nc3 Bxc5 Nxd5 Bxe3 Nxe3 Be6 Qa4 O-O O-O Ncxe5 Rad1 Nxf3+ Bxf3 (Depth: 15) 
 [Black]: 42.4% cp:-61 cxd4 Nxd4 Ne7 c4 dxc4 Nd2 Bd3 O-O Nbc6 Nxc4 Bxc4 Bxc4 Nxd4 Bxd4 (Depth: 15) 
 ","FEN: rn2kbnr/pp3ppp/1q2p3/2ppPb2/3P4/4BN2/PPP1BPPP/RN1QK2R w KQkq - 2 7
[White]: 56.0% cp:48 Nc3 Nc6 dxc5 Bxc5 Bxc5 Qxc5 Nb5 Kf8 c3 Bg4 b4 Qb6 a4 Bxf3 (Depth: 15) 
 [White]: 51.6% cp:13 c4 Qxb2 Nbd2 Ne7 O-O Nbc6 Nb3 Rd8 Bc1 Qc2 Nxc5 Rb8 Bd2 dxc4 Qxc2 Bxc2 Rfc1 Bf5 Bxc4 (Depth: 15) 
 [White]: 51.2% cp:10 O-O Qxb2 c4 Ne7 Nbd2 Nbc6 Nb3 Rd8 Bc1 Qc2 Nxc5 Qxd1 Rxd1 Rb8 Be3 dxc4 Bxc4 Nd5 (Depth: 15) 
 ",Qb6,White,55.971364926719296,Black,46.257015465625045,
"FEN: rn2kbnr/pp3ppp/1q2p3/2ppPb2/3P4/4BN2/PPP1BPPP/RN1QK2R w KQkq - 2 7
[White]: 56.0% cp:48 Nc3 Nc6 dxc5 Bxc5 Bxc5 Qxc5 Nb5 Kf8 c3 Bg4 b4 Qb6 a4 Bxf3 (Depth: 15) 
 [White]: 51.6% cp:13 c4 Qxb2 Nbd2 Ne7 O-O Nbc6 Nb3 Rd8 Bc1 Qc2 Nxc5 Rb8 Bd2 dxc4 Qxc2 Bxc2 Rfc1 Bf5 Bxc4 (Depth: 15) 
 [White]: 51.2% cp:10 O-O Qxb2 c4 Ne7 Nbd2 Nbc6 Nb3 Rd8 Bc1 Qc2 Nxc5 Qxd1 Rxd1 Rb8 Be3 dxc4 Bxc4 Nd5 (Depth: 15) 
 ","FEN: rn2kbnr/pp3ppp/1q2p3/2ppPb2/3P4/2N1BN2/PPP1BPPP/R2QK2R b KQkq - 3 7
[Black]: 43.3% cp:-54 c4 Rb1 Bb4 Nh4 Bg6 f4 Be7 Nxg6 hxg6 O-O Nc6 b3 Qa5 Nxd5 exd5 (Depth: 15) 
 [Black]: 43.3% cp:-54 Nc6 O-O c4 Rb1 Qa5 Nh4 Bg6 Bf3 Be7 Nxg6 hxg6 h3 a6 g4 f6 exf6 Nxf6 (Depth: 15) 
 [Black]: 41.8% cp:-66 a6 O-O Qc7 Rc1 c4 Nb1 Nc6 c3 (Depth: 15) 
 ",Nc3,Black,43.290709503454565,White,55.971364926719296,
"FEN: rn2kbnr/pp3ppp/1q2p3/2ppPb2/3P4/2N1BN2/PPP1BPPP/R2QK2R b KQkq - 3 7
[Black]: 43.3% cp:-54 c4 Rb1 Bb4 Nh4 Bg6 f4 Be7 Nxg6 hxg6 O-O Nc6 b3 Qa5 Nxd5 exd5 (Depth: 15) 
 [Black]: 43.3% cp:-54 Nc6 O-O c4 Rb1 Qa5 Nh4 Bg6 Bf3 Be7 Nxg6 hxg6 h3 a6 g4 f6 exf6 Nxf6 (Depth: 15) 
 [Black]: 41.8% cp:-66 a6 O-O Qc7 Rc1 c4 Nb1 Nc6 c3 (Depth: 15) 
 ","FEN: rn2kbnr/pp3ppp/1q2p3/3pPb2/2pP4/2N1BN2/PPP1BPPP/R2QK2R w KQkq - 0 8
[White]: 56.7% cp:54 Rb1 Qa5 O-O Nc6 a3 Bg6 Bd2 a6 b3 cxb3 Rxb3 Qc7 Qb1 b5 Qb2 Rb8 (Depth: 15) 
 [White]: 56.2% cp:50 Qc1 Bb4 O-O Bxc3 bxc3 Nc6 Nh4 Nge7 Rb1 Qc7 (Depth: 15) 
 [White]: 50.7% cp:6 Qb1 Bb4 Nh4 Ne7 Qd1 Ba5 Rb1 Nbc6 O-O h6 Na4 (Depth: 15) 
 ",c4,White,56.709290496545435,Black,43.290709503454565,
"FEN: rn2kbnr/pp3ppp/1q2p3/3pPb2/2pP4/2N1BN2/PPP1BPPP/R2QK2R w KQkq - 0 8
[White]: 56.7% cp:54 Rb1 Qa5 O-O Nc6 a3 Bg6 Bd2 a6 b3 cxb3 Rxb3 Qc7 Qb1 b5 Qb2 Rb8 (Depth: 15) 
 [White]: 56.2% cp:50 Qc1 Bb4 O-O Bxc3 bxc3 Nc6 Nh4 Nge7 Rb1 Qc7 (Depth: 15) 
 [White]: 50.7% cp:6 Qb1 Bb4 Nh4 Ne7 Qd1 Ba5 Rb1 Nbc6 O-O h6 Na4 (Depth: 15) 
 ","FEN: rn2kbnr/pp3ppp/1q2p3/3pPb2/2pP4/2N1BN2/PPP1BPPP/1R1QK2R b Kkq - 1 8
[Black]: 42.4% cp:-61 Qd8 O-O Bb4 Bg5 Qd7 Nh4 Bg6 f4 Ne7 a3 Bxc3 bxc3 Nbc6 g4 Be4 f5 exf5 gxf5 Nxf5 (Depth: 15) 
 [Black]: 41.7% cp:-67 Bb4 Nh4 Ne7 O-O Qc6 Bg4 Bxc3 bxc3 Be4 f3 Bg6 f4 Be4 (Depth: 15) 
 [Black]: 39.5% cp:-85 Nc6 O-O Qa5 a3 Bg6 g3 Be7 Ne1 a6 h4 h5 (Depth: 15) 
 ",Rb1,Black,42.43356489574506,White,56.709290496545435,
"FEN: rn2kbnr/pp3ppp/1q2p3/3pPb2/2pP4/2N1BN2/PPP1BPPP/1R1QK2R b Kkq - 1 8
[Black]: 42.4% cp:-61 Qd8 O-O Bb4 Bg5 Qd7 Nh4 Bg6 f4 Ne7 a3 Bxc3 bxc3 Nbc6 g4 Be4 f5 exf5 gxf5 Nxf5 (Depth: 15) 
 [Black]: 41.7% cp:-67 Bb4 Nh4 Ne7 O-O Qc6 Bg4 Bxc3 bxc3 Be4 f3 Bg6 f4 Be4 (Depth: 15) 
 [Black]: 39.5% cp:-85 Nc6 O-O Qa5 a3 Bg6 g3 Be7 Ne1 a6 h4 h5 (Depth: 15) 
 ","FEN: rn2k1nr/pp3ppp/1q2p3/3pPb2/1bpP4/2N1BN2/PPP1BPPP/1R1QK2R w Kkq - 2 9
[White]: 59.9% cp:80 Nh4 Bg6 O-O Bxc3 bxc3 Qc6 Bc1 Ne7 Ba3 Qd7 f4 (Depth: 15) 
 [White]: 56.7% cp:54 O-O Qd8 Bg5 Qd7 Nh4 Bg6 Bg4 Nc6 Bh3 Bxc3 bxc3 Nge7 a4 b6 Ra1 O-O-O g3 Be4 (Depth: 15) 
 [White]: 54.5% cp:36 a3 Bxc3+ bxc3 Qc7 Nh4 Be4 O-O Nc6 f3 Bg6 f4 Nge7 g4 Be4 f5 O-O-O Bf3 Kb8 Bd2 Ka8 (Depth: 15) 
 ",Bb4,White,59.8687660112452,Black,42.43356489574506,
"FEN: rn2k1nr/pp3ppp/1q2p3/3pPb2/1bpP4/2N1BN2/PPP1BPPP/1R1QK2R w Kkq - 2 9
[White]: 59.9% cp:80 Nh4 Bg6 O-O Bxc3 bxc3 Qc6 Bc1 Ne7 Ba3 Qd7 f4 (Depth: 15) 
 [White]: 56.7% cp:54 O-O Qd8 Bg5 Qd7 Nh4 Bg6 Bg4 Nc6 Bh3 Bxc3 bxc3 Nge7 a4 b6 Ra1 O-O-O g3 Be4 (Depth: 15) 
 [White]: 54.5% cp:36 a3 Bxc3+ bxc3 Qc7 Nh4 Be4 O-O Nc6 f3 Bg6 f4 Nge7 g4 Be4 f5 O-O-O Bf3 Kb8 Bd2 Ka8 (Depth: 15) 
 ","FEN: rn2k1nr/pp3ppp/1q2p3/3pPb2/1bpP3N/2N1B3/PPP1BPPP/1R1QK2R b Kkq - 3 9
[Black]: 40.4% cp:-78 Ne7 O-O Nd7 Bf3 Bxc3 bxc3 Qc6 Nxf5 Nxf5 Bg5 h6 Bc1 O-O (Depth: 15) 
 [Black]: 40.0% cp:-81 Bg6 O-O Qa5 f4 Qd8 f5 Qxh4 Nb5 Qd8 fxg6 hxg6 b3 c3 a3 Be7 Qd3 a6 Nxc3 Nc6 b4 (Depth: 15) 
 [Black]: 38.8% cp:-91 Be4 O-O Bxc3 bxc3 Qa6 Bg4 Qxa2 Rxb7 Ne7 Bxe6 fxe6 Qg4 Qa6 Rfb1 Nbc6 Qxe6 (Depth: 15) 
 ",Nh4,Black,40.37173007032121,White,59.8687660112452,
"FEN: rn2k1nr/pp3ppp/1q2p3/3pPb2/1bpP3N/2N1B3/PPP1BPPP/1R1QK2R b Kkq - 3 9
[Black]: 40.4% cp:-78 Ne7 O-O Nd7 Bf3 Bxc3 bxc3 Qc6 Nxf5 Nxf5 Bg5 h6 Bc1 O-O (Depth: 15) 
 [Black]: 40.0% cp:-81 Bg6 O-O Qa5 f4 Qd8 f5 Qxh4 Nb5 Qd8 fxg6 hxg6 b3 c3 a3 Be7 Qd3 a6 Nxc3 Nc6 b4 (Depth: 15) 
 [Black]: 38.8% cp:-91 Be4 O-O Bxc3 bxc3 Qa6 Bg4 Qxa2 Rxb7 Ne7 Bxe6 fxe6 Qg4 Qa6 Rfb1 Nbc6 Qxe6 (Depth: 15) 
 ","FEN: rn2k1nr/pp3ppp/1q2p1b1/3pP3/1bpP3N/2N1B3/PPP1BPPP/1R1QK2R w Kkq - 4 10
[White]: 58.4% cp:68 O-O Ne7 Bg4 Bxc3 bxc3 Qc7 Nxg6 hxg6 g3 Nbc6 Bg5 Qd7 Bf3 b6 h4 O-O-O Bg4 Kb7 (Depth: 15) 
 [White]: 56.7% cp:54 f4 Qd8 Bf2 Nc6 O-O Bxc3 bxc3 Qd7 f5 Bxf5 Nxf5 exf5 g4 f4 Bh4 Nge7 Rxf4 (Depth: 15) 
 [White]: 55.1% cp:41 Nxg6 hxg6 O-O Bxc3 bxc3 Qc6 Bg5 b6 g3 Qa4 Qc1 Nc6 (Depth: 15) 
 ",Bg6,White,58.41905229354074,Black,40.37173007032121,
